calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,fiber,sugar,protein,vitamin_a,vitamin_c,calcium,iron,water,potassium,vitamin_d,serving_size,serving_unit,name,kitchen,meal
37.07859531772575,1.5953177257525082,0.4414715719063545,0.04180602006688963,11.648829431438125,21.645484949832774,1.4381270903010033,0.20903010033444813,0.24080267558528426,4.207357859531772,5.337792642140468,0.46153846153846145,4.872909698996655,0.4732441471571906,5.075250836120401,85.41638795986621,0,1,oz,Kosher Beef Stew,Cafe 3,Lunch
29.766153846153845,0,0,0,0,0,6.6923076923076925,0.18769230769230769,0,0.56,0,0,2.4184615384615387,0.3723076923076923,19.984615384615385,9.295384615384616,0,1,oz,Long Grain Rice,Cafe 3,Lunch
18.650485436893206,0.9902912621359223,0.20145631067961164,0,0,58.00485436893204,2.046116504854369,0.6966019417475728,1.0655339805825241,0.27427184466019416,60.70873786407767,0.23058252427184464,9.436893203883496,0.18689320388349515,7.949029126213592,40.71844660194174,0,1,oz,Steamed Carrots and Green Beans,Cafe 3,Lunch
9.922437673130194,0.6343490304709142,0.09418282548476456,0,0,55.34903047091413,1.0387811634349031,0.22714681440443213,0.5817174515235457,0.2105263157894737,6.027700831024932,2.14404432132964,3.703601108033241,0.0775623268698061,26.218836565096954,52.04986149584488,0,1,oz,Marinated Cucumber and Tomato,Cafe 3,Lunch
70.91768292682927,2.530487804878049,1.350609756097561,0,5.9054878048780495,111.37500000000001,9.112804878048781,0.3384146341463415,0.17073170731707318,3.036585365853659,0,0,50.62500000000001,0.5548780487804879,0,80.9969512195122,0,1,oz,Cheese Pizza,Cafe 3,Lunch
66.71399594320486,3.1237322515212984,1.2129817444219069,0,10.125760649087223,140.99594320486815,6.257606490872211,0.3062880324543611,0.15010141987829614,3.2231237322515214,0.22109533468559842,0,42.801217038539555,0.4137931034482759,2.5578093306288032,65.25963488843814,0.002028397565922921,1,oz,Greek Chicken Pizza,Cafe 3,Lunch
34.884792626728114,1.6451612903225805,0.5253456221198156,0,0,60.11290322580645,4.564516129032258,0.5783410138248848,0.20506912442396313,0.5299539170506912,0,0,3.248847926267281,0.20967741935483872,0,110.3594470046083,0,1,oz,Steamed Potato,Cafe 3,Lunch
24.325,0.015,0.005,0,0,15.5925,5.705,0.85,1.185,0.445,200.9975,0.68,8.505,0.1725,21.9075,95.5375,0,1,oz,Baked Sweet Potato,Cafe 3,Lunch
37.05,0.81125,0,0,0,74.055,5.32375,1.38875,0.81125,1.505,0,0,13.885,0.34625,0,89.1,0,1,oz,Bean Chili,Cafe 3,Lunch
21.435960591133007,1.1896551724137931,0.13793103448275865,0,0,26.256157635467982,2.2586206896551726,0.4827586206896552,1.0886699507389164,0.788177339901478,0,0.8620689655172414,4.620689655172415,0.2044334975369458,7.738916256157637,87.62807881773399,0,1,oz,Roasted Garlic Thyme Mushroom,Cafe 3,Lunch
7.994791666666667,0.09895833333333334,0.013020833333333334,0,0,7.653645833333334,1.4348958333333333,0.6510416666666667,0.41927083333333337,0.8437500000000001,0,26.421875,13.606770833333334,0.25,25.710937500000004,92.13541666666667,0,1,oz,Steamed Broccoli,Cafe 3,Lunch
15.05125,0.1725,0.11625,0,4.05125,98.35625,1.9675,0.2325,0.34625,1.505,0,0,4.63,0.0675,0,67.11125,0,1,oz,Grandma Marys Chicken Soup,Cafe 3,Lunch
33.58,2.6625,1.2725,0,7.52125,69.07875,1.38875,0.2325,0,1.2725,0,0,39.2275,0.125,0,28.9275,0,1,oz,Broccoli Cheddar Soup,Cafe 3,Lunch
73.14460784313725,5.894607843137255,2.08578431372549,0.3137254901960784,18.924019607843135,66.25735294117646,0.061274509803921566,0.03431372549019608,0.007352941176470588,4.6078431372549025,1.0661764705882353,0,6.16421568627451,0.5784313725490196,16.487745098039216,77.43872549019608,0.024509803921568627,1,oz,Halal Ground Beef,Cafe 3,Lunch
26.14987714987715,0.08845208845208845,0,0,0,54.65601965601965,4.791154791154791,1.0884520884520883,0.21867321867321865,1.5233415233415233,0,0,9.144963144963144,0.4373464373464373,0,106.7027027027027,0,1,oz,Pinto Beans,Cafe 3,Lunch
29.138424821002385,1.1264916467780428,0.13603818615751787,0,0,34.226730310262525,4.310262529832935,0.46300715990453456,0.3484486873508353,0.5131264916467779,0,2.329355608591885,2.7374701670644392,0.198090692124105,21.928400954653934,123.3508353221957,0,1,oz,Roasted Potatoes,Cafe 3,Lunch
96.25,5.57,3.04,0,0,68.34,19.24,0.51,12.66,1.01,0,0,2.02,0.51,0,0,0,1,oz,Vegan Chocolate Chip Cookie,Cafe 3,Lunch
32.49173553719008,0.7479338842975207,0.37396694214876036,0,2.4979338842975207,94.91322314049587,4.371900826446281,0.25,0.37396694214876036,2.12396694214876,0,0,27.47727272727273,0.22314049586776863,0,87.42148760330579,0,1,oz,Meat Lasagna,Cafe 3,Dinner
44.94891640866873,1.7291021671826625,0.9814241486068112,0,9.58513931888545,113.38390092879257,4.91640866873065,0.38544891640866874,0.24148606811145512,1.9086687306501549,0,0,38.22600619195046,0.2894736842105263,0,33.11764705882353,0,1,oz,Cheese Marinara Ravioli Pasta,Cafe 3,Dinner
106.09665427509293,5.631970260223048,1.6394052044609666,0,0,167.1449814126394,11.20817843866171,0.43494423791821557,0.003717472118959108,2.029739776951673,0,0.10408921933085503,4.297397769516729,0.758364312267658,0.19702602230483274,1.483271375464684,0,1,oz,Garlic Bread,Cafe 3,Dinner
7.515,0.0875,0.025,0,0,18.305,1.42,0.61,0.48,0.695,0,20.0325,9.9175,0.185,25.89,88.3975,0,1,oz,Steamed Broccoli and Cauliflower,Cafe 3,Dinner
50.1175,3.095,1.0425,0.135,18.2225,70.8825,0.0025,0.0025,0,5.5275,1.0875,0,3.5975,0.5475,19.0075,93.8075,0.0275,1,oz,Herb Roasted Beef Brisket,Cafe 3,Dinner
21.82926829268293,0.2616407982261641,0.04212860310421286,0,0,23.339246119733925,4.465631929046563,0.5676274944567627,0.2305986696230599,0.5166297117516631,0,0.05764966740576497,3.1951219512195124,0.19733924611973394,2.776053215077605,107.02882483370288,0,1,oz,Kosher Mashed Potato,Cafe 3,Dinner
5.241895261845387,0.5660847880299252,0.06483790523690773,0,0,49.03740648379052,0,0,0,0,0,0,0,0,0,0,0,1,oz,Roasted Butternut Squash,Cafe 3,Dinner
15.851851851851853,1.2820512820512822,0.18233618233618235,0,0,19.985754985754987,1.0370370370370372,0.32763532763532766,0.6837606837606838,0.2678062678062678,14.216524216524217,3.766381766381767,4.846153846153847,0.11111111111111112,25.581196581196586,64.96011396011396,0,1,oz,Roasted Cherry Tomato,Cafe 3,Dinner
70.91768292682927,2.530487804878049,1.350609756097561,0,5.9054878048780495,111.37500000000001,9.112804878048781,0.3384146341463415,0.17073170731707318,3.036585365853659,0,0,50.62500000000001,0.5548780487804879,0,80.9969512195122,0,1,oz,Cheese Pizza,Cafe 3,Dinner
66.71399594320486,3.1237322515212984,1.2129817444219069,0,10.125760649087223,140.99594320486815,6.257606490872211,0.3062880324543611,0.15010141987829614,3.2231237322515214,0.22109533468559842,0,42.801217038539555,0.4137931034482759,2.5578093306288032,65.25963488843814,0.002028397565922921,1,oz,Greek Chicken Pizza,Cafe 3,Dinner
29.72072072072072,1.4774774774774775,0.8408408408408408,0,4.195195195195195,121.75975975975975,3.6156156156156154,0.4474474474474474,0.24024024024024024,0.6666666666666667,2.324324324324324,0.6186186186186187,11.474474474474475,0.07807807807807808,0.966966966966967,95.49849849849849,0,1,oz,Mashed Yukon Potato,Cafe 3,Dinner
42.52479338842975,2.322314049586777,1.5227272727272727,0,8.576446280991735,34.464876033057855,4.973140495867769,0.7024793388429752,0.9772727272727274,0.3677685950413223,165.99586776859505,0.5619834710743802,7.024793388429752,0.14256198347107438,18.09297520661157,78.89876033057851,0,1,oz,Mashed Sweet Potato,Cafe 3,Dinner
